0,1910.0,-33.19,0
0,1910.0,-34.06,0
0,1910.0,-30.84,0
0,1911.0,-23.67,0
0,1913.0,-25.45,0
0,1913.0,-18.59,0
0,1913.0,-17.86,0
0,1913.0,-15.58,0
0,1913.0,-17.37,0
0,1914.0,-15.21,0
0,1915.0,-14.92,0
0,1917.0,-17.67,0
0,1918.0,-13.28,0
0,1919.0,-12.76,0
0,1920.0,-11.68,0
0,1920.0,-8.41,0
0,1921.0,-5.65,0
0,1922.0,-4.43,0
0,1922.0,-3.97,0
0,1924.0,-1.87,0
0,1924.0,0.22,0
0,1925.0,-4.01,0
0,1926.0,-4.23,0
0,1927.0,-5.03,0
0,1927.0,-2.95,0
0,1927.0,-3.97,0
0,1926.0,0.26,0
0,1928.0,2.01,0
0,1928.0,3.66,0
0,1931.0,2.97,0
0,1931.0,1.82,0
0,1933.0,6.46,0
0,1935.0,8.22,0
0,1936.0,6.23,0
0,1937.0,8.21,0
0,1937.0,10.04,0
0,1938.0,9.87,0
0,1937.0,10.93,0
0,1939.0,9.68,0
0,1941.0,12.84,0
0,1941.0,16.83,0
0,1941.0,18.48,0
0,1943.0,20.83,0
0,1943.0,22.61,0
0,1944.0,24.87,0
0,1946.0,25.12,0
0,1947.0,26.34,0
0,1947.0,26.91,0
0,1949.0,24.79,0
0,1950.0,25.58,0
0,1952.0,24.05,0
0,1954.0,24.96,0
0,1955.0,24.82,0
0,1956.0,25.91,0
0,1958.0,26.49,0
0,1959.0,26.27,0
0,1960.0,24.33,0
0,1961.0,22.18,0
0,1962.0,22.65,0
0,1965.0,22.81,0
0,1966.0,23.46,0
0,1967.0,20.39,0
0,1968.0,18.23,0
0,1969.0,15.54,0
0,1972.0,15.25,0
0,1974.0,12.48,0
0,1976.0,9.44,0
0,1979.0,9.83,0
0,1981.0,6.77,0
0,1982.0,5.11,0
0,1984.0,3.9,0
0,1985.0,3.84,0
0,1987.0,1.03,0
0,1989.0,-2.1,0
0,1991.0,-4.32,0
0,1994.0,-3.67,0
0,1997.0,-6.27,0
0,1998.0,-7.08,0
0,2001.0,-7.45,0
0,2002.0,-7.69,0
0,2006.0,-9.98,0
0,2009.0,-10.03,0
0,2010.0,-12.69,0
0,2012.0,-15.99,0
0,2014.0,-16.02,0
0,2015.0,-17.99,0
0,2016.0,-16.36,0
0,2019.0,-15.03,0
0,2021.0,-16.46,0
0,2022.0,-16.2,0
0,2024.0,-16.92,0
0,2026.0,-15.73,0
0,2028.0,-15.62,0
0,2030.0,-19.28,0
0,2032.0,-21.35,0
0,2035.0,-18.09,0
0,2038.0,-16.13,0
0,2039.0,-16.33,0
0,2043.0,-18.98,0
0,2045.0,-17.55,0
0,2048.0,-14.59,0
0,2050.0,-13.78,0
0,2053.0,-15.93,0
0,2054.0,-17.5,0
0,2055.0,-15.01,0
0,2058.0,-13.3,0
0,2060.0,-13.7,0
0,2062.0,-11.35,0
0,2064.0,-9.27,0
0,2067.0,-8.34,0
0,2066.0,-6.99,0
0,2067.0,-7.07,0
0,2067.0,-6.79,0
0,2069.0,-6.89,0
0,2071.0,-6.71,0
0,2073.0,-7.76,0
0,2074.0,-9.45,0
0,2076.0,-7.97,0
0,2077.0,-3.46,0
0,2079.0,-1.69,0
0,2081.0,0.47,0
0,2082.0,0.22,0
0,2084.0,3.01,0
0,2086.0,5.28,0
0,2086.0,6.14,0
0,2087.0,8.25,0
0,2088.0,7.84,0
0,2088.0,7.99,0
0,2088.0,8.64,0
0,2087.0,10.05,0
0,2087.0,9.33,0
0,2086.0,7.49,0
0,2085.0,8.38,0
0,2085.0,10.02,0
0,2085.0,10.41,0
0,2085.0,8.85,0
0,2084.0,6.72,0
0,2083.0,9.7,0
0,2082.0,9.71,0
0,2081.0,11.08,0
0,2079.0,10.88,0
0,2079.0,10.13,0
0,2077.0,7.84,0
0,2076.0,7.86,0
0,2075.0,7.28,0
0,2073.0,7.37,0
0,2072.0,9.72,0
0,2070.0,7.05,0
0,2068.0,7.21,0
0,2066.0,8.04,0
0,2064.0,9.1,0
0,2060.0,7.68,0
0,2060.0,6.73,0
0,2058.0,6.03,0
0,2055.0,4.83,0
0,2052.0,5.63,0
0,2050.0,4.03,0
0,2046.0,1.76,0
0,2044.0,4.79,0
0,2043.0,6.52,0
0,2041.0,6.26,0
0,2038.0,6.86,0
0,2035.0,8.27,0
0,2032.0,6.26,0
0,2030.0,4.23,0
0,2027.0,1.19,0
0,2025.0,-0.21,0
0,2021.0,0.49,0
0,2018.0,-1.06,0
0,2016.0,-1.75,0
0,2014.0,-3.18,0
0,2011.0,-2.7,0
0,2008.0,-2.34,0
0,2005.0,-0.91,0
0,2002.0,-0.57,0
0,2000.0,-2.14,0
0,1996.0,-2.36,0
0,1994.0,-3.26,0
0,1991.0,-2.41,0
0,1987.0,-5.27,0
0,1985.0,-7.79,0
0,1983.0,-6.13,0
0,1981.0,-5.94,0
0,1978.0,-3.85,0
0,1976.0,-4.6,0
0,1972.0,-2.97,0
0,1970.0,-3.91,0
0,1968.0,-4.2,0
0,1967.0,-5.95,0
0,1965.0,-6.87,0
0,1963.0,-6.45,0
0,1962.0,-8.37,0
0,1961.0,-8.51,0
0,1960.0,-8.75,0
0,1959.0,-6.82,0
0,1958.0,-5.23,0
0,1956.0,-5.22,0
0,1955.0,-6.65,0
0,1953.0,-5.59,0
0,1953.0,-5.08,0
0,1950.0,-7.59,0
0,1949.0,-6.48,0
0,1947.0,-3.57,0
0,1947.0,-2.85,0
0,1945.0,-3.86,0
0,1944.0,-3.46,0
0,1945.0,-1.77,0
0,1944.0,-1.84,0
0,1943.0,-4.85,0
0,1942.0,-2.23,0
0,1941.0,-3.7,0
0,1941.0,-4.82,0
0,1941.0,2.02,0
0,1941.0,0.14,0
0,1941.0,3.91,0
0,1940.0,4.14,0
0,1940.0,6.05,0
0,1938.0,3.82,0
0,1938.0,1.91,0
0,1939.0,7.48,0
0,1937.0,1.48,0
0,1937.0,1.06,0
0,1935.0,1.17,0
0,1936.0,-0.72,0
0,1935.0,-0.9,0
0,1936.0,6.21,0
0,1935.0,7.6,0
0,1935.0,12.96,0
0,1934.0,12.5,0
0,1935.0,13.71,0
0,1934.0,5.57,0
0,1934.0,6.82,0
0,1936.0,2.28,0
0,1938.0,3.68,0
0,1937.0,-1.97,0
0,1938.0,-3.7,0
0,1938.0,-6.05,0
0,1939.0,-10.7,0
0,1938.0,-7.65,0
0,1938.0,-2.33,0
0,1937.0,6.14,0
0,1937.0,6.66,0
0,1937.0,6.3,0
0,1936.0,5.08,0
0,1937.0,0.97,0
0,1936.0,4.32,0
0,1937.0,2.12,0
0,1937.0,10.17,0
0,1937.0,4.54,0
0,1937.0,4.26,0
0,1936.0,-1.23,0
0,1935.0,-0.67,0
0,1935.0,-4.76,0
0,1937.0,-8.86,0
0,1938.0,-3.99,0
0,1937.0,-7.34,0
0,1936.0,-5.43,0
0,1937.0,-8.22,0
0,1938.0,-2.79,0
0,1940.0,-1.65,0
0,1940.0,-2.32,0
0,1940.0,1.37,0
0,1942.0,7.07,0
0,1940.0,4.81,0
0,1941.0,3.5,0
0,1940.0,6.45,0
0,1941.0,3.48,0
0,1940.0,9.0,0
0,1939.0,9.45,0
0,1940.0,6.86,0
0,1940.0,8.5,0
0,1939.0,5.38,0
0,1937.0,11.11,0
0,1939.0,8.24,0
0,1938.0,6.21,0
0,1939.0,9.65,0
0,1939.0,4.26,0
0,1940.0,3.49,0
0,1939.0,2.63,0
0,1940.0,1.36,0
0,1940.0,-2.7,0
0,1942.0,-3.5,0
0,1940.0,-7.51,0
0,1943.0,-9.62,0
0,1941.0,-9.5,0
0,1943.0,-14.04,0
0,1941.0,-9.38,0
0,1942.0,-13.35,0
0,1942.0,-9.65,0
0,1942.0,-7.49,0
0,1941.0,-8.05,0
0,1941.0,-4.51,0
0,1941.0,-5.02,0
0,1941.0,-9.03,0
0,1941.0,-9.43,0
0,1943.0,-11.13,0
0,1943.0,-9.28,0
0,1945.0,-9.75,0
0,1944.0,-9.21,0
0,1947.0,-6.98,0
0,1947.0,-3.77,0
0,1948.0,-3.43,0
0,1946.0,-3.11,0
0,1948.0,-5.24,0
0,1949.0,-1.17,0
0,1949.0,-3.84,0
0,1949.0,-1.9,0
0,1949.0,-2.15,0
0,1950.0,-1.85,0
0,1951.0,3.51,0
0,1950.0,4.74,0
0,1951.0,8.57,0
0,1952.0,6.54,0
0,1953.0,5.58,0
0,1954.0,6.63,0
0,1954.0,5.7,0
0,1956.0,5.43,0
0,1954.0,5.17,0
0,1954.0,5.65,0
0,1954.0,6.34,0
0,1955.0,4.16,0
0,1956.0,5.89,0
0,1957.0,5.18,0
0,1957.0,4.74,0
0,1958.0,0.9,0
0,1956.0,0.92,0
0,1958.0,1.74,0
0,1957.0,-0.05,0
0,1958.0,-0.9,0
0,1958.0,3.0,0
0,1958.0,4.09,0
0,1959.0,2.09,0
0,1959.0,2.77,0
0,1960.0,3.54,0
0,1960.0,4.16,0
0,1961.0,4.32,0
0,1962.0,3.52,0
0,1962.0,2.54,0
0,1963.0,2.0,0
0,1963.0,2.3,0
0,1964.0,1.71,0
0,1964.0,3.66,0
0,1963.0,3.08,0
0,1963.0,-1.33,0
0,1964.0,-0.42,0
0,1963.0,1.01,0
0,1965.0,-0.42,0
0,1966.0,-2.14,0
0,1967.0,-2.97,0
0,1967.0,-3.07,0
0,1967.0,-2.09,0
0,1967.0,-4.05,0
0,1967.0,-3.18,0
0,1967.0,-2.69,0
0,1968.0,-3.37,0
0,1969.0,0.39,0
0,1969.0,-0.61,0
0,1971.0,-2.63,0
0,1970.0,-0.05,0
0,1971.0,1.48,0
0,1969.0,-1.41,0
0,1971.0,-3.91,0
0,1970.0,-1.71,0
0,1972.0,-0.17,0
0,1972.0,-0.31,0
0,1974.0,-1.65,0
0,1974.0,-0.5,0
0,1975.0,2.38,0
0,1977.0,0.6,0
0,1977.0,-0.67,0
0,1976.0,-2.6,0
0,1976.0,-1.85,0
0,1976.0,-0.99,0
0,1977.0,-3.85,0
0,1978.0,-2.57,0
0,1978.0,-0.04,0
0,1976.0,0.73,0
0,1975.0,1.84,0
0,1976.0,1.46,0
0,1976.0,1.22,0
0,1976.0,1.3,0
0,1976.0,0.42,0
0,1977.0,4.08,0
0,1978.0,2.19,0
0,1979.0,1.09,0
0,1980.0,1.77,0
0,1980.0,0.22,0
0,1980.0,2.05,0
0,1980.0,3.17,0
0,1981.0,-0.04,0
0,1980.0,1.16,0
0,1982.0,-0.28,0
0,1982.0,-3.35,0
0,1982.0,-2.89,0
0,1982.0,-1.73,0
0,1982.0,-1.18,0
0,1983.0,-0.49,0
0,1982.0,1.19,0
0,1983.0,1.58,0
0,1983.0,-0.96,0
0,1983.0,-0.44,0
0,1983.0,0.28,0
0,1984.0,0.46,0
0,1985.0,-0.23,0
0,1984.0,-1.47,0
0,1984.0,-1.2,0
0,1984.0,-0.3,0
0,1984.0,-0.25,0
0,1986.0,1.76,0
0,1986.0,1.65,0
0,1984.0,-2.38,0
0,1985.0,-2.89,0
0,1984.0,1.57,0
0,1985.0,5.11,0
0,1985.0,3.09,0
0,1986.0,-0.14,0
0,1984.0,-0.1,0
0,1984.0,-1.28,0
0,1986.0,-1.25,0
0,1986.0,-0.27,0
0,1987.0,-1.14,0
0,1988.0,-1.45,0
0,1988.0,0.33,0
0,1987.0,0.6,0
0,1988.0,1.2,0
0,1989.0,0.44,0
0,1989.0,1.85,0
0,1989.0,1.28,0
0,1990.0,-1.27,0
0,1990.0,-3.09,0
0,1990.0,-3.36,0
0,1989.0,-5.02,0
0,1990.0,-3.32,0
0,1988.0,-0.95,0
0,1989.0,0.52,0
0,1990.0,-0.81,0
0,1990.0,-0.51,0
0,1989.0,-1.66,0
0,1990.0,-1.2,0
0,1990.0,-2.81,0
0,1991.0,-2.12,0
0,1991.0,-3.96,0
0,1990.0,-5.38,0
0,1991.0,-3.53,0
0,1992.0,-3.45,0
0,1991.0,-2.81,0
0,1992.0,-1.19,0
0,1992.0,1.23,0
0,1991.0,-1.86,0
0,1992.0,-5.96,0
0,1993.0,0.37,0
0,1992.0,1.01,0
0,1993.0,1.21,0
0,1993.0,1.41,0
0,1993.0,0.93,0
0,1993.0,3.51,0
0,1994.0,3.78,0
0,1995.0,5.07,0
0,1996.0,5.82,0
0,1996.0,2.57,0
0,1997.0,1.79,0
0,1996.0,2.25,0
0,1995.0,5.38,0
0,1996.0,4.65,0
0,1995.0,2.98,0
0,1996.0,4.15,0
0,1995.0,5.18,0
0,1995.0,7.11,0
0,1995.0,6.0,0
0,1994.0,3.61,0
0,1994.0,2.58,0
0,1995.0,0.53,0
0,1995.0,-0.8,0
0,1995.0,0.17,0
0,1996.0,0.67,0
0,1996.0,1.09,0
0,1996.0,1.63,0
0,1996.0,1.02,0
0,1996.0,0.77,0
0,1997.0,-0.96,0
0,1996.0,-1.38,0
0,1997.0,-1.17,0
0,1997.0,-2.1,0
0,1997.0,-2.38,0
0,1997.0,-2.32,0
0,1997.0,-1.6,0
0,1997.0,-3.46,0
0,1996.0,-0.97,0
0,1995.0,1.41,0
0,1996.0,0.59,0
0,1997.0,1.89,0
0,1996.0,-1.9,0
0,1997.0,-4.84,0
0,1997.0,-4.81,0
0,1997.0,-3.66,0
0,1998.0,-1.19,0
0,1999.0,-3.98,0
0,1998.0,-2.73,0
0,1998.0,2.12,0
0,1999.0,1.11,0
0,1998.0,2.29,0
0,2000.0,0.36,0
0,1999.0,-1.81,0
0,1999.0,-3.04,0
0,2000.0,-2.75,0
0,1999.0,-1.62,0
0,1999.0,-2.32,0
0,1999.0,-1.58,0
0,1999.0,-2.87,0
0,1998.0,-3.8,0
0,2000.0,-2.01,0
0,2000.0,-2.12,0
0,2000.0,-5.96,0
0,2000.0,-3.02,0
0,1999.0,-1.59,0
0,1999.0,-1.38,0
0,1999.0,-1.11,0
0,1998.0,-0.32,0
0,1997.0,0.81,0
0,1996.0,1.62,0
0,1997.0,1.06,0
0,1996.0,-1.53,0
0,1996.0,-1.26,0
0,1995.0,0.68,0
0,1995.0,0.56,0
0,1995.0,-0.01,0
0,1995.0,0.6,0
0,1995.0,2.01,0
0,1994.0,4.81,0
0,1994.0,3.18,0
0,1994.0,3.95,0
0,1994.0,2.35,0
0,1993.0,1.48,0
0,1993.0,3.28,0
0,1993.0,5.62,0
0,1993.0,5.86,0
0,1993.0,2.35,0
0,1992.0,-1.63,0
0,1992.0,0.71,0
0,1992.0,2.79,0
0,1991.0,1.02,0
0,1991.0,1.18,0
0,1990.0,1.44,0
0,1989.0,1.96,0
0,1990.0,2.31,0
0,1987.0,1.03,0
0,1988.0,0.59,0
0,1987.0,4.02,0
0,1989.0,2.93,0
0,1988.0,-0.76,0
0,1989.0,-2.8,0
0,1990.0,-1.57,0
0,1990.0,-2.77,0
0,1991.0,-0.69,0
0,1991.0,0.82,0
0,1991.0,0.22,0
0,1991.0,0.28,0
0,1994.0,-0.78,0
0,1994.0,1.13,0
0,1994.0,2.97,0
0,1995.0,3.12,0
0,1995.0,-0.11,0
0,1996.0,-2.64,0
0,1997.0,-1.8,0
0,1998.0,-0.34,0
0,1997.0,0.77,0
0,1998.0,-1.37,0
0,1998.0,-0.4,0
0,1999.0,0.9,0
0,1998.0,-2.17,0
0,1998.0,-2.21,0
0,1998.0,0.61,0
0,1998.0,2.77,0
0,1999.0,1.76,0
0,2000.0,-1.3,0
0,2001.0,-0.61,0
0,2002.0,-2.02,0
0,2002.0,-0.52,0
0,2004.0,1.39,0
0,2005.0,2.04,0
0,2006.0,1.36,0
0,2006.0,-2.41,0
0,2011.0,-2.49,0
0,2012.0,-0.44,0
0,2013.0,-0.66,0
0,2014.0,-1.62,0
0,2015.0,-3.75,0
0,2019.0,-3.79,0
0,2020.0,-1.57,0
0,2024.0,-0.98,0
0,2026.0,0.15,0
0,2028.0,-1.18,0
0,2030.0,-0.71,0
0,2032.0,-0.64,0
0,2033.0,-1.63,0
0,2033.0,-3.89,0
0,2037.0,-2.59,0
0,2035.0,-2.55,0
0,2039.0,-2.11,0
0,2038.0,-3.91,0
0,2039.0,-2.83,0
0,2040.0,-0.59,0
0,2041.0,-0.06,0
0,2041.0,3.16,0
0,2040.0,3.02,0
0,2040.0,0.28,0
0,2038.0,0.57,0
0,2039.0,-0.63,0
0,2038.0,-1.0,0
0,2037.0,-1.11,0
0,2037.0,-0.58,0
0,2037.0,-1.01,0
0,2036.0,-1.06,0
0,2035.0,3.51,0
0,2035.0,3.56,0
0,2035.0,3.24,0
0,2035.0,3.12,0
0,2034.0,-1.78,0
0,2035.0,-3.48,0
0,2032.0,-2.61,0
0,2032.0,-1.67,0
0,2031.0,-0.48,0
0,2031.0,1.12,0
0,2030.0,3.03,0
0,2029.0,1.75,0
0,2027.0,0.55,0
0,2026.0,0.03,0
0,2024.0,-1.7,0
0,2024.0,-0.98,0
0,2022.0,0.64,0
0,2024.0,-0.61,0
0,2021.0,-2.01,0
0,2023.0,-0.08,0
0,2020.0,2.27,0
0,2022.0,2.29,0
0,2020.0,2.57,0
0,2021.0,1.57,0
0,2019.0,0.59,0
0,2019.0,1.02,0
0,2022.0,2.16,0
0,2021.0,4.1,0
0,2024.0,4.71,0
0,2022.0,3.46,0
0,2024.0,3.79,0
0,2023.0,1.63,0
0,2023.0,1.23,0
0,2024.0,2.87,0
0,2024.0,3.45,0
0,2026.0,2.89,0
0,2022.0,3.46,0
0,2025.0,5.6,0
0,2022.0,3.67,0
0,2025.0,2.45,0
0,2022.0,3.93,0
0,2024.0,2.55,0
0,2022.0,0.79,0
0,2024.0,-1.44,0
0,2024.0,-3.92,0
0,2023.0,-4.09,0
0,2026.0,-4.48,0
0,2024.0,-2.53,0
0,2027.0,-4.78,0
0,2023.0,-3.88,0
0,2028.0,-4.24,0
0,2023.0,-6.21,0
0,2028.0,-5.24,0
0,2025.0,-6.11,0
0,2028.0,-8.82,0
0,2025.0,-9.93,0
0,2026.0,-9.48,0
0,2025.0,-6.65,0
0,2023.0,-4.39,0
0,2023.0,-4.86,0
0,2018.0,-0.94,0
0,2018.0,-1.6,0
0,2010.0,-5.52,0
0,2005.0,-7.87,0
0,1994.0,-7.35,0
0,1988.0,-7.06,0
0,1978.0,-7.25,0
0,1967.0,-4.15,0
0,1957.0,-2.47,0
0,1947.0,-1.32,0
0,1931.0,2.2,0
0,1921.0,3.77,0
0,1905.0,2.58,0
0,1898.0,3.28,0
0,1880.0,5.26,0
0,1881.0,7.14,0
0,1868.0,5.14,0
0,1887.0,5.23,0
0,1896.0,9.32,0
0,1941.0,11.12,0
0,1992.0,13.27,0
0,2067.0,17.01,0
0,2164.0,18.14,0
0,2265.0,17.95,0
0,2390.0,18.03,0
0,2507.0,19.07,0
0,2637.0,20.38,0
0,2766.0,19.29,0
0,2886.0,19.77,0
0,3022.0,14.68,0
0,3128.0,12.11,0
0,3257.0,4.71,0
0,3356.0,6.97,0
0,3456.0,0.04,0
0,3550.0,-2.26,0
0,3616.0,-6.34,0
0,3678.0,-9.02,0
0,3714.0,-14.85,0
0,3744.0,-16.9,0
0,3773.0,-25.29,0
